metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_waiting,1715329273,3940.873900,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_receiving,1715329273,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_failed,1715329273,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
group_duration,1715329273,3952.051200,,,,,"::First delta materialization for Scale 10,000",,,,default,,,,,,,
data_sent,1715329273,193.000000,,,,,,,,,default,,,,,,,
data_received,1715329273,468.000000,,,,,,,,,default,,,,,,,
iteration_duration,1715329273,3952.051200,,,,,,,,,default,,,,,,,
iterations,1715329273,1.000000,,,,,,,,,default,,,,,,,
vus,1715329273,10.000000,,,,,,,,,,,,,,,,
vus_max,1715329273,10.000000,,,,,,,,,,,,,,,,
http_reqs,1715329274,1.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_duration,1715329274,4886.111300,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_blocked,1715329274,10.511900,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_connecting,1715329274,0.999600,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_tls_handshaking,1715329274,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_sending,1715329274,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_waiting,1715329274,4886.111300,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_receiving,1715329274,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_failed,1715329274,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
group_duration,1715329274,4896.623200,,,,,"::First delta materialization for Scale 10,000",,,,default,,,,,,,
data_sent,1715329274,193.000000,,,,,,,,,default,,,,,,,
data_received,1715329274,468.000000,,,,,,,,,default,,,,,,,
iteration_duration,1715329274,4896.623200,,,,,,,,,default,,,,,,,
iterations,1715329274,1.000000,,,,,,,,,default,,,,,,,
vus,1715329274,10.000000,,,,,,,,,,,,,,,,
vus_max,1715329274,10.000000,,,,,,,,,,,,,,,,
http_reqs,1715329275,1.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_duration,1715329275,5866.854000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_blocked,1715329275,10.511900,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_connecting,1715329275,0.999600,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_tls_handshaking,1715329275,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_sending,1715329275,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_waiting,1715329275,5866.854000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_receiving,1715329275,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_failed,1715329275,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
group_duration,1715329275,5878.347500,,,,,"::First delta materialization for Scale 10,000",,,,default,,,,,,,
data_sent,1715329275,193.000000,,,,,,,,,default,,,,,,,
data_received,1715329275,468.000000,,,,,,,,,default,,,,,,,
iteration_duration,1715329275,5878.347500,,,,,,,,,default,,,,,,,
iterations,1715329275,1.000000,,,,,,,,,default,,,,,,,
vus,1715329275,10.000000,,,,,,,,,,,,,,,,
vus_max,1715329275,10.000000,,,,,,,,,,,,,,,,
http_reqs,1715329276,1.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_duration,1715329276,6807.255500,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_blocked,1715329276,9.512300,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_connecting,1715329276,0.999600,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_tls_handshaking,1715329276,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_sending,1715329276,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_waiting,1715329276,6807.255500,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_receiving,1715329276,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_failed,1715329276,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
group_duration,1715329276,6817.767400,,,,,"::First delta materialization for Scale 10,000",,,,default,,,,,,,
data_sent,1715329276,193.000000,,,,,,,,,default,,,,,,,
data_received,1715329276,468.000000,,,,,,,,,default,,,,,,,
iteration_duration,1715329276,6817.767400,,,,,,,,,default,,,,,,,
iterations,1715329276,1.000000,,,,,,,,,default,,,,,,,
vus,1715329276,10.000000,,,,,,,,,,,,,,,,
vus_max,1715329276,10.000000,,,,,,,,,,,,,,,,
http_reqs,1715329277,1.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_duration,1715329277,7757.196900,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_blocked,1715329277,10.511900,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_connecting,1715329277,0.999600,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_tls_handshaking,1715329277,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_sending,1715329277,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_waiting,1715329277,7757.196900,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_receiving,1715329277,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_failed,1715329277,0.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
group_duration,1715329277,7768.280700,,,,,"::First delta materialization for Scale 10,000",,,,default,,,,,,,
data_sent,1715329277,193.000000,,,,,,,,,default,,,,,,,
data_received,1715329277,468.000000,,,,,,,,,default,,,,,,,
iteration_duration,1715329277,7768.280700,,,,,,,,,default,,,,,,,
iterations,1715329277,1.000000,,,,,,,,,default,,,,,,,
vus,1715329277,10.000000,,,,,,,,,,,,,,,,
vus_max,1715329277,10.000000,,,,,,,,,,,,,,,,
http_reqs,1715329278,1.000000,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
http_req_duration,1715329278,8763.500200,,,,true,"::First delta materialization for Scale 10,000",GET,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,HTTP/1.1,default,,200,,,http://localhost:3000/test/scale10_000?delta_id=e1ce3834-69f3-4696-a6dc-7e7ff15be122,,
